id,sku,name,description,stock,batch_number,expiration_date,requires_batch_tracking,price,average_cost,category_id,supplier_id,base_unit,reorder_point,aisle,storage_requirement,product_type,is_archived,created_at,updated_at,image_url,master_product_id
25baf120-e888-4564-bcde-7890123456ab,PLU12,Plus King Apple 250 ml,Plus King Apple 250 ml,10,,,ml,8.86,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
26baf121-f999-5675-cdef-8901234567ab,PLU16,Plus King Mango 250 ml,Plus King Mango 250 ml,10,,,ml,8.86,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
27baf122-0aaa-6786-defa-9012345678ab,PLU17,Plus King Pineapple 250 ml,Plus King Pineapple 250 ml,10,,,ml,8.86,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
28baf123-1bbb-7897-abcd-0123456789ab,POC02A,Pocari Sweat 500 ml,Pocari Sweat 500 ml,24,,,ml,165.53,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
29baf124-2ccc-8908-bcde-1234567890ab,POT08,Potato Chips Classic 60 g,Potato Chips Classic 60 g,50,,,g,35.62,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2abaf125-3ddd-9019-cdef-2345678901ab,PRI04,Pringles Original 42 g,Pringles Original 42 g,12,,,g,41.55,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2bbaf126-4eee-012a-bcde-3456789012ab,PRI17D,Pringles Sour Cream 102 g,Pringles Sour Cream 102 g,12,,,g,74.18,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2cbaf127-5fff-123b-cdef-4567890123ab,PRI26,Pringles Barbecue 107 g,Pringles Barbecue 107 g,12,,,g,94.33,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2dbaf128-6000-234c-defa-5678901234ab,PRI31D,Pringles Cheese 102 g,Pringles Cheese 102 g,12,,,g,74.18,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2ebaf129-7111-345d-efab-6789012345ab,PRI02,Pride Powder 1 kg,Pride Powder 1 kg,12,,,g,88.49,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
2fbaf12a-8222-456e-abcd-7890123456ab,PRI130,Pride Powder 40 g,Pride Powder 40 g,50,,,g,21.25,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
30baf12b-9333-567f-cdef-8901234567ab,PRO27Y,Promil Four 3+ 1.8 kg,Promil Four 3+ 1.8 kg,1,,,g,931.36,,baby_food,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
31baf12c-a444-6780-abcd-9012345678ab,PAM51,Pampers Pants L 4 S,Pampers Pants L 4 S,32,,,pcs,34.02,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
32baf12d-b555-9011-cdef-0123456789ab,PAM74E,Pampers Pants XL 4 S,Pampers Pants XL 4 S,40,,,pcs,35.92,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
33baf12e-c666-0122-defa-1234567890ab,QUA13,Quaker Instant Banana 500 g,Quaker Instant Banana 500 g,24,,,g,114.04,,cereal,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
34baf12f-d777-1233-cdef-2345678901ab,QUA24,Quaker Quick Cook 200 g,Quaker Quick Cook 200 g,24,,,g,47.67,,cereal,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
35baf130-e888-2344-cdef-3456789012ab,QUE05,Queen All-Purpose 200 g,Queen All-Purpose 200 g,48,,,g,32.95,,baking,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
36baf131-f999-3455-cdef-4567890123ab,QUI03,Quickchow Chicken 55 g,Quickchow Chicken 55 g,72,,,g,16.6,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
37baf132-0aaa-4566-abcd-5678901234ab,RAM03,Ram Bread Crumbs 230 g,Ram Bread Crumbs 230 g,24,,,g,35.41,,baking,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
38baf133-1bbb-5677-bcde-6789012345ab,RAM01,Ram Garbanzos 225 g,Ram Garbanzos 225 g,48,,,g,52.57,,canned_vegetable,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
39baf134-2ccc-6788-cdef-7890123456ab,RAM59,Ram Salted Black Beans 100 g,Ram Salted Black Beans 100 g,48,,,g,15.72,,canned_vegetable,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3abaf135-3ddd-7899-cdef-8901234567ab,REG89,Regent Tempura 100 g,Regent Tempura 100 g,25,,,g,39.64,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3bbaf136-4eee-890a-abcd-9012345678ab,ROL03,Regent Lobster 100 g,Regent Lobster 100 g,25,,,g,39.64,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3cbaf137-5fff-901b-cdef-0123456789ab,REL07,Relish Vermicelli 80 g,Relish Vermicelli 80 g,250,,,g,0.32,,pasta,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3dbaf138-6000-012c-defa-1234567890ab,REJ05,Rejoice Rich 170 ml,Rejoice Rich 170 ml,24,,,ml,123.29,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3ebaf139-7111-123d-efab-2345678901ab,RIT12,Rite N Lite Orange 250 ml,Rite N Lite Orange 250 ml,24,,,ml,25.58,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
3fbaf13a-8222-234e-abcd-3456789012ab,RIT13,Rite N Lite Root Beer 250 ml,Rite N Lite Root Beer 250 ml,24,,,ml,25.58,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
40baf13b-9333-345f-bcde-4567890123ab,RIT16,Rite N Lite Lychee 250 ml,Rite N Lite Lychee 250 ml,24,,,ml,25.63,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
41baf13c-a444-4560-cdef-5678901234ab,ROS05,Rose Straw 50 g,Rose Straw 50 g,50,,,g,17.19,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
42baf13d-b555-5671-cdef-6789012345ab,REX05,Rexona Ice Cool 25 ml,Rexona Ice Cool 25 ml,24,,,ml,47.48,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
43baf13e-c666-6782-cdef-7890123456ab,REX08,Rexona Passion 25 ml,Rexona Passion 25 ml,24,,,ml,47.48,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
44baf13f-d777-7893-abcd-8901234567ab,SAN61C,San Miguel Coffee 7 g,San Miguel Coffee 7 g,15,,,g,99.93,,coffee,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
45baf140-e888-8904-bcde-9012345678ab,SAN74,San Remo Fettuccine 500 g,San Remo Fettuccine 500 g,20,,,g,88.76,,pasta,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
46baf141-f999-9015-cdef-0123456789ab,SAN116,Sanicare Bath 3-Ply 12 S,Sanicare Bath 3-Ply 12 S,8,,,pcs,25,,paper,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
47baf142-0aaa-0126-defa-1234567890ab,SIL19,Silver Swan Patis 350 ml,Silver Swan Patis 350 ml,24,,,ml,22.85,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
48baf143-1bbb-1237-efab-2345678901ab,SIL60,Silver Swan Beans 100 g,Silver Swan Beans 100 g,72,,,g,15.28,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
49baf144-2ccc-2348-cdef-3456789012ab,SIL74,Silver Swan Soy Sauce 200 ml,Silver Swan Soy Sauce 200 ml,60,,,ml,3.33,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4abaf145-3ddd-3459-cdef-4567890123ab,SIL97,Silver Swan Soy Sauce 100 ml,Silver Swan Soy Sauce 100 ml,72,,,ml,7.64,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4bbaf146-4eee-456a-bcde-5678901234ab,SKY16,Sky Flakes 900 g,Sky Flakes 900 g,12,,,g,183.45,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4cbaf147-5fff-567b-cdef-6789012345ab,SKY27,Sky Flakes 25 g,Sky Flakes 25 g,15,,,g,75.51,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4dbaf148-6000-678c-defa-7890123456ab,SKY19,Sky Flakes Fit 25 g,Sky Flakes Fit 25 g,30,,,g,74.87,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4ebaf149-7111-789d-efab-8901234567ab,STI02,Stik-O Junior 380 g,Stik-O Junior 380 g,12,,,g,152.37,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
4fbaf14a-8222-890e-abcd-9012345678ab,STI03,Stik-O 850 g,Stik-O 850 g,6,,,g,318.87,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
50baf14b-9333-901f-bcde-0123456789ab,STI16,Stik-O Mini 60 g,Stik-O Mini 60 g,30,,,g,16.81,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
51baf14c-a444-0120-cdef-1234567890ab,STR21B,Strepsils Honey 8 S,Strepsils Honey 8 S,36,,,pcs,181.98,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
52baf14d-b555-1231-cdef-2345678901ab,STR22B,Strepsils Cool 8 S,Strepsils Cool 8 S,36,,,pcs,181.98,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
53baf14e-c666-2342-defa-3456789012ab,SUM01,Summit 4 l,Summit 4 l,4,,,ml,45.09,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
54baf14f-d777-3453-cdef-4567890123ab,SUM14,Summit 6 l,Summit 6 l,3,,,ml,61.7,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
55baf150-e888-4564-bcde-5678901234ab,SUP03,Superstix Milk 300 g,Superstix Milk 300 g,12,,,g,121.42,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
56baf151-f999-5675-cdef-6789012345ab,SUP05,Superstix Pandan 330 g,Superstix Pandan 330 g,12,,,g,121.42,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
57baf152-0aaa-6786-defa-7890123456ab,SUR161,Surf Bar Kalamansi 360 g,Surf Bar Kalamansi 360 g,36,,,g,10,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
58baf153-1bbb-7897-efab-8901234567ab,SUR163,Surf Bar Tawas 360 g,Surf Bar Tawas 360 g,36,,,g,10,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
59baf154-2ccc-8908-cdef-9012345678ab,SUR167C,Surf Blossom Fresh 360 g,Surf Blossom Fresh 360 g,18,,,g,10.31,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5abaf155-3ddd-9019-cdef-0123456789ab,SUR56,Surf Purple Blooms 120 g,Surf Purple Blooms 120 g,96,,,g,3.75,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5bbaf156-4eee-012a-abcd-1234567890ab,SWE08,Sweet Corn 60 g,Sweet Corn 60 g,25,,,g,25.13,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5cbaf157-5fff-123b-cdef-2345678901ab,SWE08,Sweet Station 250 g,Sweet Station 250 g,24,,,g,67.21,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5dbaf158-6000-234c-defa-3456789012ab,TAN139,Tang Apple 19 g,Tang Apple 19 g,144,,,g,13.92,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5ebaf159-7111-345d-efab-4567890123ab,TAN27,Tang Four Seasons 19 g,Tang Four Seasons 19 g,144,,,g,13.92,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
5fbaf15a-8222-456e-abcd-5678901234ab,TAN45,Tang Calamansi 19 g,Tang Calamansi 19 g,144,,,g,13.92,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
60baf15b-9333-567f-bcde-6789012345ab,TEN09C,Tender Love Sweet 80 S,Tender Love Sweet 80 S,12,,,pcs,56.25,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
61baf15c-a444-6780-cdef-7890123456ab,TEN27,Tender Love Aloe 80 S,Tender Love Aloe 80 S,36,,,pcs,56.25,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
62baf15d-b555-9011-cdef-8901234567ab,TEN08C,Tender Love Papaya 80 S,Tender Love Papaya 80 S,12,,,pcs,56.25,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
63baf15e-c666-0122-defa-0123456789ab,TRO02,Tropicana Orange 355 ml,Tropicana Orange 355 ml,24,,,ml,26.76,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
64baf15f-d777-1233-efab-1234567890ab,TRO26,Tropicana Orange 1 l,Tropicana Orange 1 l,12,,,ml,56.77,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
65baf160-e888-2344-cdef-2345678901ab,TRU03B,Trust Strawberry 3 S,Trust Strawberry 3 S,24,,,pcs,26.39,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
66baf161-f999-3455-cdef-3456789012ab,TRU06B,Trust Ultra Thin 3 S,Trust Ultra Thin 3 S,24,,,pcs,26.39,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
67baf162-0aaa-4566-defa-4567890123ab,UFC41,UFC Hapi Fiesta 1 l,UFC Hapi Fiesta 1 l,12,,,ml,115.64,,cooking_oil,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
68baf163-1bbb-5677-cdef-5678901234ab,UFC82G,UFC Golden Fiesta 2×1 l,UFC Golden Fiesta 2×1 l,6,,,ml,236.63,,cooking_oil,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
69baf164-2ccc-6788-cdef-6789012345ab,VER04A,Verygood Dishwashing 250 ml,Verygood Dishwashing 250 ml,24,,,ml,47.03,,dish,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6abaf165-3ddd-7899-cdef-7890123456ab,VCU06,V-Cut Cheese 25 g,V-Cut Cheese 25 g,80,,,g,15.81,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6bbaf166-4eee-890a-abcd-8901234567ab,VCU03,V-Cut Spicy 155 g,V-Cut Spicy 155 g,18,,,g,103.27,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6cbaf167-5fff-901b-cdef-9012345678ab,VIC04B,Vicks Baby Balm 20 g,Vicks Baby Balm 20 g,12,,,g,11.57,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6dbaf168-6000-012c-defa-0123456789ab,VIC07B,Vicks Inhaler 0.5 ml,Vicks Inhaler 0.5 ml,6,,,ml,31.1,,healthcare,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6ebaf169-7111-123d-efab-1234567890ab,WHI118A,Whisper Dry 8 S,Whisper Dry 8 S,48,,,pcs,28.12,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
6fbaf16a-8222-234e-abcd-2345678901ab,WHI175,Whisper Cottony 8 S,Whisper Cottony 8 S,48,,,pcs,28.12,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
70baf16b-9333-345f-bcde-3456789012ab,WHI60A,Whisper Long 8 S,Whisper Long 8 S,24,,,pcs,86.46,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
71baf16c-a444-4560-cdef-4567890123ab,WHI04A,White King Fiesta 400 g,White King Fiesta 400 g,24,,,g,42.09,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
72baf16d-b555-5671-cdef-5678901234ab,WIN07B,Winston Blue 20 S,Winston Blue 20 S,50,,,pcs,56.25,,tobacco,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
73baf16e-c666-6782-cdef-6789012345ab,WIN30B,Winston Red 20 S,Winston Red 20 S,50,,,pcs,56.25,,tobacco,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
74baf16f-d777-7893-cdef-7890123456ab,ZON22,Zonrox Bleach Floral 250 ml,Zonrox Bleach Floral 250 ml,48,,,ml,16.19,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
75baf170-e888-8904-cdef-8901234567ab,ZON52,Zonrox Bleach Color Safe 225 ml,Zonrox Bleach Color Safe 225 ml,48,,,ml,15,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
76baf171-f999-9015-cdef-9012345678ab,ZON54,Zonrox Bleach Color Safe 900 ml,Zonrox Bleach Color Safe 900 ml,24,,,ml,66.83,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
